Labels,Case-1_Image,Case-1_Mask,Case-1_diagnostics_Versions_PyRadiomics,Case-1_diagnostics_Versions_Numpy,Case-1_diagnostics_Versions_SimpleITK,Case-1_diagnostics_Versions_PyWavelet,Case-1_diagnostics_Versions_Python,Case-1_diagnostics_Configuration_Settings,Case-1_diagnostics_Configuration_EnabledImageTypes,Case-1_diagnostics_Image-original_Hash,Case-1_diagnostics_Image-original_Spacing,Case-1_diagnostics_Image-original_Size,Case-1_diagnostics_Image-original_Mean,Case-1_diagnostics_Image-original_Minimum,Case-1_diagnostics_Image-original_Maximum,Case-1_diagnostics_Mask-original_Hash,Case-1_diagnostics_Mask-original_Spacing,Case-1_diagnostics_Mask-original_Size,Case-1_diagnostics_Mask-original_BoundingBox,Case-1_diagnostics_Mask-original_VoxelNum,Case-1_diagnostics_Mask-original_VolumeNum,Case-1_diagnostics_Mask-original_CenterOfMassIndex,Case-1_diagnostics_Mask-original_CenterOfMass,Case-1_original_shape_VoxelVolume,Case-1_original_shape_Maximum3DDiameter,Case-1_original_shape_MeshVolume,Case-1_original_shape_MajorAxisLength,Case-1_original_shape_Sphericity,Case-1_original_shape_LeastAxisLength,Case-1_original_shape_Elongation,Case-1_original_shape_SurfaceVolumeRatio,Case-1_original_shape_Maximum2DDiameterSlice,Case-1_original_shape_Flatness,Case-1_original_shape_SurfaceArea,Case-1_original_shape_MinorAxisLength,Case-1_original_shape_Maximum2DDiameterColumn,Case-1_original_shape_Maximum2DDiameterRow,Case-1_original_gldm_GrayLevelVariance,Case-1_original_gldm_HighGrayLevelEmphasis,Case-1_original_gldm_DependenceEntropy,Case-1_original_gldm_DependenceNonUniformity,Case-1_original_gldm_GrayLevelNonUniformity,Case-1_original_gldm_SmallDependenceEmphasis,Case-1_original_gldm_SmallDependenceHighGrayLevelEmphasis,Case-1_original_gldm_DependenceNonUniformityNormalized,Case-1_original_gldm_LargeDependenceEmphasis,Case-1_original_gldm_LargeDependenceLowGrayLevelEmphasis,Case-1_original_gldm_DependenceVariance,Case-1_original_gldm_LargeDependenceHighGrayLevelEmphasis,Case-1_original_gldm_SmallDependenceLowGrayLevelEmphasis,Case-1_original_gldm_LowGrayLevelEmphasis,Case-1_original_glcm_JointAverage,Case-1_original_glcm_SumAverage,Case-1_original_glcm_JointEntropy,Case-1_original_glcm_ClusterShade,Case-1_original_glcm_MaximumProbability,Case-1_original_glcm_Idmn,Case-1_original_glcm_JointEnergy,Case-1_original_glcm_Contrast,Case-1_original_glcm_DifferenceEntropy,Case-1_original_glcm_InverseVariance,Case-1_original_glcm_DifferenceVariance,Case-1_original_glcm_Idn,Case-1_original_glcm_Idm,Case-1_original_glcm_Correlation,Case-1_original_glcm_Autocorrelation,Case-1_original_glcm_SumEntropy,Case-1_original_glcm_MCC,Case-1_original_glcm_SumSquares,Case-1_original_glcm_ClusterProminence,Case-1_original_glcm_Imc2,Case-1_original_glcm_Imc1,Case-1_original_glcm_DifferenceAverage,Case-1_original_glcm_Id,Case-1_original_glcm_ClusterTendency,Case-1_original_firstorder_InterquartileRange,Case-1_original_firstorder_Skewness,Case-1_original_firstorder_Uniformity,Case-1_original_firstorder_Median,Case-1_original_firstorder_Energy,Case-1_original_firstorder_RobustMeanAbsoluteDeviation,Case-1_original_firstorder_MeanAbsoluteDeviation,Case-1_original_firstorder_TotalEnergy,Case-1_original_firstorder_Maximum,Case-1_original_firstorder_RootMeanSquared,Case-1_original_firstorder_90Percentile,Case-1_original_firstorder_Minimum,Case-1_original_firstorder_Entropy,Case-1_original_firstorder_Range,Case-1_original_firstorder_Variance,Case-1_original_firstorder_10Percentile,Case-1_original_firstorder_Kurtosis,Case-1_original_firstorder_Mean,Case-1_original_glrlm_ShortRunLowGrayLevelEmphasis,Case-1_original_glrlm_GrayLevelVariance,Case-1_original_glrlm_LowGrayLevelRunEmphasis,Case-1_original_glrlm_GrayLevelNonUniformityNormalized,Case-1_original_glrlm_RunVariance,Case-1_original_glrlm_GrayLevelNonUniformity,Case-1_original_glrlm_LongRunEmphasis,Case-1_original_glrlm_ShortRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunLengthNonUniformity,Case-1_original_glrlm_ShortRunEmphasis,Case-1_original_glrlm_LongRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunPercentage,Case-1_original_glrlm_LongRunLowGrayLevelEmphasis,Case-1_original_glrlm_RunEntropy,Case-1_original_glrlm_HighGrayLevelRunEmphasis,Case-1_original_glrlm_RunLengthNonUniformityNormalized,Case-1_original_glszm_GrayLevelVariance,Case-1_original_glszm_ZoneVariance,Case-1_original_glszm_GrayLevelNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformity,Case-1_original_glszm_GrayLevelNonUniformity,Case-1_original_glszm_LargeAreaEmphasis,Case-1_original_glszm_SmallAreaHighGrayLevelEmphasis,Case-1_original_glszm_ZonePercentage,Case-1_original_glszm_LargeAreaLowGrayLevelEmphasis,Case-1_original_glszm_LargeAreaHighGrayLevelEmphasis,Case-1_original_glszm_HighGrayLevelZoneEmphasis,Case-1_original_glszm_SmallAreaEmphasis,Case-1_original_glszm_LowGrayLevelZoneEmphasis,Case-1_original_glszm_ZoneEntropy,Case-1_original_glszm_SmallAreaLowGrayLevelEmphasis,Case-1_original_ngtdm_Coarseness,Case-1_original_ngtdm_Complexity,Case-1_original_ngtdm_Strength,Case-1_original_ngtdm_Contrast,Case-1_original_ngtdm_Busyness
1, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCLN057.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCLN057.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 601f1ba4f3bcf2821d00d39130b22a147136aa2b," (1.0, 1.0, 1.0)"," (512, 512, 1)",185.2530822754,0,246, d70c32af46daf3fab9235bc571fc515a40aab40c," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (40, 88, 0, 425, 360, 1)",490,245," (256.569387755102, 274.630612244898, 0.0)"," (256.569387755102, 274.630612244898, 0.0)",490,487.747885695,159.166666667,525.0243808766,0.1282063614,0,0.9452025804,6.9602340325,487.747885695,0,1107.83725017,496.2543995669,366,359,0.5000249896,13.1387755102,2.865571484,182.7469387755,220.8081632653,0.5140589569,6.720521542,0.3729529363,4.7306122449,0.4216145125,0.8279716785,62.7755102041,0.0532755102,0.0961043084,3.3126453488,6.6252906977,1.6219109459,-2.1181686461,0.5580668605,0.9973725403,0.4040976753,0.0683139535,0.3116197373,0.0683139535,0.0603662453,0.9886143411,0.9658430233,0.9280695192,11.5393168605,1.5535969924,0.954827942,0.5665605986,11.5648745865,0.9336191926,-0.8230832815,0.0683139535,0.9658430233,2.197928441,24.75,-0.9066516442,0.4506289046,207,19924950,10.3053205727,14.3264473136,19924950,227,201.6510928939,220,144,1.4282140944,83,311.3727613494,175,3.1743987896,200.8775510204,0.0949016347,0.5295319212,0.0980881791,0.438203239,2.7944359741,190.7978040161,4.3406496308,12.7000701444,405.7591314859,0.9684409324,59.2866707751,0.8780612245,0.3647754532,1.733551708,13.0887191608,0.9293919897,0.6371603993,12.4386883095,0.3980533987,0.6905435173,174.7075098814,100.7075098814,16.1897233202,11.111753801,0.5163265306,1.3216161616,222.6482213439,12.9841897233,0.8500395748,0.10469148,2.6353032004,0.0901564826,0.324933687,0.2118284028,2.4418811003,0.001173528,0.1390117994
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN068.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN068.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 68462b6431ff9d824b5719ab8ef17f683827a06a," (1.0, 1.0, 1.0)"," (512, 512, 1)",173.2593421936,0,255, 3b790a3a44b22cba4e56e5f5179626328a3331ed," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (32, 96, 0, 288, 343, 1)",411,192," (164.01703163017032, 283.46958637469584, 0.0)"," (164.01703163017032, 283.46958637469584, 0.0)",411,393.005089026,137.5,447.6567607928,0.1365957381,0,0.7467134313,6.8592938661,393.005089026,0,943.152906585,334.2713158768,243,334,0.7118949095,9.902676399,3.228001768,151.5450121655,131.6618004866,0.4929710733,4.9952689916,0.3687226573,4.8880778589,0.7886935658,0.8196612618,47.5912408759,0.0702655372,0.1523729386,3.0205357143,6.0410714286,1.4060063298,-1.3440328236,0.5527116402,0.9991631054,0.4611036138,0.0217592593,0.1287337753,0.0217592593,0.0207913237,0.9963734568,0.9891203704,0.9858359145,9.7575396825,1.3842470706,1,0.6201164887,11.8796352611,0.9314365043,-0.9234906999,0.0217592593,0.9891203704,2.4587066956,33,-0.0482939385,0.3203450133,159,11054713,13.5756382268,17.314448766,11054713,202,164.0033899715,192,108,1.7553406725,94,415.2908992961,140,2.3656830888,162.7323600973,0.1449106825,0.7035413346,0.1496633767,0.3221183333,2.5657286991,115.3988298645,4.0987331261,9.6910350535,339.9481416984,0.9709221536,40.8931314652,0.8728710462,0.6152296178,1.9832031789,9.9632309998,0.9355693732,0.6727036565,12.5186011175,0.329526517,0.6768944221,136.7326732673,66.5643564356,16.6584158416,8.6258053695,0.4914841849,2.4854936744,167.0792079208,10.1237623762,0.8425110643,0.1412279978,2.7733229683,0.1164314275,0.25,0.2978041594,2.2607461476,0.0020785253,0.2762096774
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN010.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN010.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', f60c09585939bd8c83202ca74b4fc009b109c6cb," (1.0, 1.0, 1.0)"," (512, 512, 1)",205.9634780884,0,255, fc2043aa61acc990627a10ae79a8fd50a69ca404," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (48, 56, 0, 440, 432, 1)",470,302," (248.68936170212766, 278.6936170212766, 0.0)"," (248.68936170212766, 278.6936170212766, 0.0)",470,538.347471435,129.25,577.3117250954,0.1255138656,0,0.8569825747,7.6204783789,538.347471435,0,984.94683047,494.7460885727,351,431,2.7278451788,50.6319148936,3.2786164222,196.5191489362,156.6893617021,0.6384160757,32.775177305,0.4181258488,3.6,0.3347551171,0.7316613852,179.8744680851,0.0313103844,0.0653123311,6.7439393939,13.4878787879,1.916263133,-55.048510741,0.4541666667,0.9988927739,0.3249334252,0.071969697,0.3213571699,0.071969697,0.0627295684,0.992003367,0.9640151515,0.962630375,47.8136363636,1.8442934361,1,2.3369685491,624.9298225173,0.9718888619,-0.9038781356,0.071969697,0.9640151515,9.2759044995,29.75,-2.3158765821,0.3333816206,222,21741294,13.706095463,26.6050882752,21741294,247,215.0768986675,243,71,1.9255410537,176,1569.911471254,174.9,8.2531221418,211.3957446809,0.059425917,2.5746948691,0.0608650604,0.3340158724,2.5344269023,143.5280541817,3.7956897386,49.6321039031,406.8583932892,0.9763857718,214.1371508452,0.9132978723,0.2483511466,2.1089376704,50.7373149242,0.9438706618,2.0778799123,11.2428318435,0.3362076235,0.7538792376,232.1948051948,103.5519480519,13.5714285714,45.8367594514,0.6553191489,0.8833972515,783.6331168831,51.1688311688,0.8878252244,0.0464754414,2.6142142866,0.0398302506,0.906460945,0.3537382818,31.6352583587,0.0014509815,0.0140858462
1, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCLN013.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCLN013.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 8044e2014c5f03736b4fd5fc1ed418a2b348c1c4," (1.0, 1.0, 1.0)"," (512, 512, 1)",202.2751083374,0,255, 7fe2c418a41801e2778e2f5f4b2ed4281c033950," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (40, 64, 0, 392, 400, 1)",452,256," (226.86725663716814, 242.3650442477876, 0.0)"," (226.86725663716814, 242.3650442477876, 0.0)",452,485.605807214,136.25,536.3672749178,0.129438955,0,0.8189269752,7.260618581,485.605807214,0,989.259281661,439.2456300272,316,397,0.983372817,52.5243362832,3.0560723651,167.4115044248,164.6017699115,0.5576450344,28.8246066863,0.3703794346,4.2345132743,0.1220909525,0.7808364007,227.6084070796,0.0169122703,0.0305754658,6.7391304348,13.4782608696,1.5574838548,-82.218875282,0.4754140787,0.9999283325,0.3830199166,0.0046583851,0.0334244902,0.0046583851,0.0045715829,0.9994824017,0.9976708075,0.9918381831,48.518547274,1.5528254697,1,2.9195584661,995.8607973086,0.9655249792,-0.9701231364,0.0046583851,0.9976708075,11.6735754793,19,-3.2859920552,0.3641632078,223,21835464,8.8602372902,15.0536455478,21835464,243,219.7920578014,238,63,1.6114331561,180,537.2898425875,190.1,20.4897983953,218.5663716814,0.0298810183,1.0208183333,0.0312989981,0.358211715,3.0412268162,145.6676467173,4.4241263655,50.6997481804,378.4117893894,0.9703815493,238.6435362758,0.892699115,0.0986845939,1.8728950131,52.218296525,0.9304940556,1.0756249907,13.8346774795,0.3380241797,0.6905830265,178.861003861,87.5482625483,16.8803088803,43.9348939456,0.5730088496,0.3599683941,913.6409266409,51.4362934363,0.8535808445,0.0316447789,2.6242841868,0.0253205751,0.6943164363,0.1574704167,28.5398230088,0.0007614613,0.0379724685
1, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCLN047.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCLN047.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', c4f027332cd96451bc99f4cdcf1c74bfff74b2c0," (1.0, 1.0, 1.0)"," (512, 512, 1)",201.2526779175,0,255, 0026c9ccd2aa77b777abecda23b2ee3152acd34b," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (56, 49, 0, 440, 422, 1)",585,304," (285.61538461538464, 286.63589743589745, 0.0)"," (285.61538461538464, 286.63589743589745, 0.0)",585,536.14363747,186.916666667,563.3875546806,0.1206219851,0,0.8845009688,7.0119957468,536.14363747,0,1310.65887167,498.3168379282,393,422,1.2556534444,15.7606837607,3.4159491273,214.9623931624,157.0444444444,0.5292497626,9.2433998101,0.3674570823,4.5316239316,0.5260655271,0.8070538388,63.2239316239,0.0475290704,0.1026961064,3.8891996753,7.7783993506,1.8595427525,-2.3117455735,0.3861672078,0.9982032967,0.3130048924,0.0467142857,0.2130033509,0.0467142857,0.0411282449,0.9922142857,0.9766428571,0.9677538007,16.0387159091,1.8128284667,0.9969974728,0.8429475353,35.0740144517,0.9676318886,-0.8832231765,0.0467142857,0.9766428571,3.3250758556,48,-0.4890330714,0.2684520418,217,25408758,19.6931601338,23.7852582365,25408758,245,208.407711851,236,143,1.9895005055,102,729.7284827234,165,1.9205328291,206.6495726496,0.0959047197,1.210000641,0.0993786647,0.2805822116,2.2706895007,142.9314946713,3.7644889311,15.6391382088,482.7366416694,0.9640267679,47.9175101283,0.8837606838,0.4821163087,2.2347547592,16.2069888273,0.9189043027,1.0701810607,10.0443338407,0.3200608877,0.6752723922,213.3860759494,101.1392405063,13.4715189873,15.1751286252,0.5401709402,1.798507384,161.7151898734,17.6835443038,0.8420532732,0.0881557665,2.9160800394,0.0721766887,0.3092783505,0.2120135286,2.6961391099,0.0031123034,0.1864649054
1, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCLN063.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCLN063.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 15f07731666faf0d2a2c85457813134519152db1," (1.0, 1.0, 1.0)"," (512, 512, 1)",177.0439605713,0,255, 3cca2b63c81e71a5490182ef8f993e430be14161," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (45, 24, 0, 451, 440, 1)",541,296," (266.637707948244, 242.1312384473198, 0.0)"," (266.637707948244, 242.1312384473198, 0.0)",541,544.200330761,166.083333333,576.5283049058,0.1225046369,0,0.8425120288,7.1816281253,544.200330761,0,1192.74873781,485.7320318231,379,440,2.7663907121,15.2569316081,3.7628348814,201.0443622921,109.0295748614,0.5649003902,7.1390429246,0.3716161965,4.1534195933,0.6224034709,0.7708119078,76.0628465804,0.1276341252,0.1870471349,3.4111056106,6.8222112211,2.536496903,10.74122712,0.3264081408,0.9952927185,0.2167264999,0.1741694169,0.6199715746,0.1741694169,0.134982389,0.9751186547,0.9129152915,0.9549160893,14.1186413641,2.3623274861,1,2.1610685428,148.1876063937,0.9699935644,-0.7399388679,0.1741694169,0.9129152915,8.4701047544,77,0.3053193887,0.2015334101,160,17336279,30.0163706759,36.4465134395,17336279,249,179.0108320848,234,102,2.4282642834,147,1690.9943385461,129,1.7560431809,174.2236598891,0.1918357761,2.6425439599,0.1960078255,0.2011815386,2.0079609459,97.5772965049,3.3901074575,14.1113367159,455.0836815768,0.9684474327,76.2026265785,0.8951016636,0.4212587155,2.6786012797,14.603908801,0.9285068196,2.2361904762,8.9074729151,0.2001814059,0.6862282691,216.1619047619,63.0571428571,11.8571428571,10.1057743795,0.5822550832,1.3188439153,288.1142857143,12.4761904762,0.8498641016,0.2224470899,3.3971082827,0.2022758411,0.1753646677,0.5809922508,2.6749302309,0.0086929098,0.3969377252
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN059.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN059.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 823d83bf924c2d3c9d89d4e26a453201eb17be58," (1.0, 1.0, 1.0)"," (512, 512, 1)",215.8679504395,0,255, 8a95cc6529beeeaf752cd5980fda7da1ad174911," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (24, 48, 0, 424, 416, 1)",513,264," (223.7037037037037, 237.26315789473685, 0.0)"," (223.7037037037037, 237.26315789473685, 0.0)",513,518.906542645,166.75,516.3478857547,0.1265768132,0,0.9262178544,6.9413086012,518.906542645,0,1157.46320925,478.2506308603,333,415,0.6309253749,11.7290448343,2.9771058361,191.962962963,200.6413255361,0.5282651072,6.3835824128,0.3741968089,4.6023391813,0.546729478,0.8252643738,52.820662768,0.0607725375,0.1185564219,3.717287234,7.4345744681,0.6338041654,-1.0508669506,0.8072775629,0.9993742178,0.7699252986,0.0106382979,0.0634696101,0.0106382979,0.0101856043,0.9978723404,0.9946808511,0.9916037694,14.1943423598,0.6231658676,0.5,0.2347427106,5.9001606326,0.4568221656,-0.461214393,0.0106382979,0.9946808511,0.9283325445,43,-0.3982294658,0.391113695,233,25867333,18.1391674235,20.7547545494,25867333,249,224.5521121524,248,169,1.510386695,80,510.1684012935,195,1.7188944656,223.4132553606,0.1140069636,0.620931934,0.1177531318,0.4010180466,2.6271517547,179.4723251794,4.0410114934,11.5135725211,428.0122181097,0.9720015934,44.6934551196,0.8820662768,0.495380882,1.7194347455,11.8334456748,0.9363266491,0.6111591696,13.6377459991,0.4111970156,0.7048821367,191.7279411765,111.8455882353,17.1948529412,10.4759519708,0.530214425,2.0505004085,193.6066176471,12.0514705882,0.8590772121,0.1171109069,2.4366131922,0.0978532304,0.4100719424,0.0958214798,2.2863331167,0.001844811,0.17927773
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN056.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN056.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', f29922b3683aaf593009b38fc3e227fffe03831e," (1.0, 1.0, 1.0)"," (512, 512, 1)",207.616394043,0,255, b8f137ab6ad95b0908b1eaf758a294db73aa228c," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (48, 48, 0, 411, 448, 1)",539,272," (257.4155844155844, 276.8330241187384, 0.0)"," (257.4155844155844, 276.8330241187384, 0.0)",539,534.311706778,175.166666667,621.2915047241,0.1244394359,0,0.786204999,6.945586676,534.311706778,0,1216.63526608,488.4624868272,324,447,1.8360600439,34.1929499072,3.5525353963,195.1038961039,147.5231910946,0.5111317254,18.7066584209,0.3619738332,4.6623376623,0.3498009037,0.8020969224,148.745825603,0.0225010354,0.0594522274,5.8428839427,11.6857678854,1.9348106243,-11.9283077141,0.4364759648,0.9992625818,0.317279399,0.0368709095,0.1782759884,0.0368709095,0.0331256738,0.9953911363,0.9815645452,0.9794543026,35.4643266193,1.8979397148,1,1.1707677414,112.6955703006,0.9768716258,-0.9155244207,0.0368709095,0.9815645452,4.6462000562,41.5,-1.581897047,0.2736979427,213,23006255,15.7824169638,24.8507130294,23006255,242,206.599174548,235,81,2.093991909,161,1090.6812932628,171.8,5.5385482911,203.9424860853,0.053224407,1.7271745963,0.0553932818,0.280926751,1.9517781745,132.0297907223,3.4081850962,33.5286246737,440.0615648447,0.9632407784,104.0247680955,0.879406308,0.2424754737,2.3421015606,34.7750469062,0.9168680042,1.4000174806,9.3795902059,0.3043489118,0.6477668594,183.3180212014,86.1307420495,13.0070671378,30.8875330636,0.5250463822,0.9453133739,385.7738515901,36.7667844523,0.825228321,0.0419343285,3.0351348968,0.0316693388,0.3256797583,0.4980953634,9.7288311688,0.0020276306,0.0662954655
1, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCLN027.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCLN027.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', 7c8cf32d0270592125decb5c5fb142ce79651fdf," (1.0, 1.0, 1.0)"," (512, 512, 1)",179.4767684937,0,255, c080e83b004e7d34a126c805feb29051c0ffd30f," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (24, 56, 0, 440, 413, 1)",590,260," (254.18305084745762, 239.9542372881356, 0.0)"," (254.18305084745762, 239.9542372881356, 0.0)",590,515.877892529,205.75,560.9840058328,0.1224172287,0,0.8354833128,6.6915742213,515.877892529,0,1376.79139603,468.6927756466,350,407,2.2381528296,37.893220339,3.9494351741,219.993220339,113.979661017,0.4700564972,18.0152542373,0.372869865,5.1084745763,0.1878449811,0.8186613042,192.5915254237,0.0180262208,0.0373632706,6.0514400922,12.1028801843,2.3838896991,-3.7260549279,0.2749231951,0.9994168734,0.2142362483,0.0379032258,0.1905512341,0.0379032258,0.0347372529,0.9957885305,0.9810483871,0.9914542637,38.998156682,2.3459864733,1,2.3872036861,144.743641067,0.9913142603,-0.9285755925,0.0379032258,0.9810483871,9.5109115186,58.75,-0.5430058071,0.1931858661,194,21068402,22.9360389225,30.0117897156,21068402,237,188.9686638896,229,64,2.4737782023,173,1279.4099511635,131.9,2.3354534079,185.5525423729,0.0360902322,2.2352460556,0.0375380688,0.1930420594,3.0971468472,98.7815990878,4.8594096065,36.5175034547,480.0884992785,0.9597253655,185.2541077611,0.8661016949,0.1879267104,2.7674568735,37.9783154205,0.9136089717,2.2274237902,13.2683079409,0.1920134499,0.6502235139,180.1119133574,53.1877256318,17.8050541516,31.7601551896,0.4694915254,0.6905235527,679.1516245487,38.1841155235,0.8251552192,0.0382716402,3.6226728508,0.0320673634,0.2859219772,0.6235926471,6.4012826386,0.0033418747,0.1035269918
1, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCLN059.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCLN059.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', df1d1ce9cabb9c733e94e8986fbb43a1992f687f," (1.0, 1.0, 1.0)"," (512, 512, 1)",209.2954063416,0,255, fc758270b2dca1459876832888a29c24bfc0f51d," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (16, 56, 0, 344, 400, 1)",395,247," (196.2253164556962, 249.5772151898734, 0.0)"," (196.2253164556962, 249.5772151898734, 0.0)",395,446.616166299,113,482.4762431246,0.1347257756,0,0.8467827647,7.4246152121,446.616166299,0,838.981518963,408.5525670666,311,398,0.5974427175,9.5670886076,3.0897196987,154.2405063291,140.8025316456,0.6056610408,5.6562939522,0.3904822945,3.8607594937,0.510021097,0.7649415158,37.8860759494,0.1019104548,0.1530590717,3.0598530381,6.1197060763,1.7238378841,-1.2355121867,0.4633821093,0.9970742634,0.3648152547,0.0497375228,0.2414246585,0.0497375228,0.0447684402,0.9900524954,0.9751312386,0.967527386,9.9639421451,1.6741003613,1,0.591925633,13.737650509,0.9638310188,-0.8866747073,0.0497375228,0.9751312386,2.3179650091,26.5,-0.0644134837,0.3564621054,209,17715503,11.1165678577,15.4927607755,17715503,245,211.7767094927,237.6,155,1.6378990075,90,373.2342637398,185,2.4808464508,210.8936708861,0.151409688,0.6200559391,0.1564450331,0.3497670788,1.1501242188,125.6088221658,2.426015148,9.1637310345,327.9690276046,0.9637044396,23.7353771923,0.9050632911,0.3172187406,1.944569834,9.5300474305,0.9127258621,0.7024967858,5.7425755147,0.3226139268,0.6983539944,175.2868525896,80.9760956175,8.219123506,7.9698768865,0.635443038,0.9855024347,80.8964143426,9.3944223108,0.8583577501,0.1685480301,2.6905547385,0.1479477504,0.6534325889,0.0604278994,3.3478481013,0.0012604277,0.155238829
0, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/cxr_nrrd/JPCNN037.nrrd, /home/rajarshi/Documents/MTP/project-datasets/JSRT-All247images/msk_nrrd/JPCNN037.nrrd, 2.1.2, 1.15.4, 1.1.0, 1.0.0, 2.7.12, {'distances', {'Original', b58bdff8000fbb75c7901ac4fd2c7de89e78c472," (1.0, 1.0, 1.0)"," (512, 512, 1)",196.6755638123,0,255, 49a37f2dcb8291657d7694b0fc61b812ef5a66d4," (1.0, 1.0, 1.0)"," (512, 512, 1)"," (48, 16, 0, 371, 415, 1)",477,221," (263.5324947589099, 256.35429769392033, 0.0)"," (263.5324947589099, 256.35429769392033, 0.0)",477,477.356261088,161.75,574.2823142516,0.1304976693,0,0.705431288,6.8014254092,477.356261088,0,1100.13055994,405.1167126077,325,408,2.6315502639,46.3522012579,3.4621944382,174.1236897275,144.5639412998,0.4677381784,22.3491730724,0.3650391818,5.0670859539,0.5165076899,0.8029042452,227.9454926625,0.0219033107,0.0759924824,6.7704425638,13.5408851276,1.3152893263,-27.9377575761,0.6448991861,0.9999455733,0.4933796002,0.0035377358,0.0267997527,0.0035377358,0.0034876735,0.9996069182,0.9982311321,0.9995229,47.2858583056,1.3117515904,1,1.2191201192,328.8713163058,0.9443687856,-0.9855457672,0.0035377358,0.9982311321,4.8729427412,30,-2.5933471579,0.3030690593,215,20369845,12.083541988,25.4110992445,20369845,241,206.6496493298,232,51,2.0113954712,190,1644.7443622571,171.6,9.5708587928,202.6310272537,0.0653713722,2.4061992006,0.0678514983,0.3043941455,4.0836122143,125.6713946393,5.6771613814,45.3469038927,389.4983735105,0.9683816386,254.9942162229,0.8668763103,0.459714708,2.2373603486,46.8503868889,0.9292274362,1.7388193559,19.541274713,0.3003029337,0.6411830357,143.625,67.2678571429,24.0758928571,39.7524174606,0.4696016771,1.928910913,1084.7946428572,48.2098214286,0.8222295922,0.0413497821,3.0663804819,0.0289025889,1.2857142857,0.2148206447,65.8280922432,0.0005910939,0.0109841307
